date,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
2024-04-21,3000.0,2913.14,2600.0,2600.0,2500.0,2600.0,3000.0,3300.0,3180.0,3040.0,1950.0,890.0,749.0,550.0,450.0,745.0,1299.0,3129.0,4130.0,5300.0,6998.74,6997.57,5700.0,3000.0
2024-04-22,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,5600.0,6900.0,6500.0,5000.0,3700.0,3180.0,3180.0,4190.0,4035.06,5600.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,3000.0
2024-04-23,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,5600.0,6452.0,5000.0,3745.0,933.0,788.0,933.0,2350.0,3195.0,3304.0,4157.02,6100.0,7500.0,7500.0,7500.0,7000.0,3000.0
2024-04-24,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,5600.0,6900.0,6900.0,6900.0,3897.52,3000.0,3195.0,3750.0,3484.0,4190.0,5139.0,6500.0,7500.0,7500.0,7500.0,6700.0,3000.0
2024-04-25,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,5500.0,6482.0,5339.0,4311.0,4025.83,3395.0,3395.0,3954.79,3640.0,3996.32,4500.0,6300.0,7500.0,7500.0,7500.0,6785.0,3000.0
2024-04-26,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,5096.78,6656.0,5601.0,4300.0,3300.0,2400.0,1998.0,3000.0,3062.0,3300.0,3532.0,5200.0,6500.0,7500.0,7500.0,6699.0,3000.0
2024-04-27,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3900.0,3745.0,3600.0,2999.0,3400.0,3170.0,2990.0,3000.0,2400.0,3100.0,3400.0,5100.0,6600.0,6600.0,7200.0,7500.0,3000.0
2024-04-28,3000.0,3000.0,2960.0,2700.0,2700.0,2700.0,2900.0,3900.0,3158.0,2990.0,2050.0,1450.0,1450.0,1450.0,1450.0,1397.0,2399.99,4125.0,5300.0,6300.0,7500.0,7200.0,5700.0,3000.0
2024-04-29,3000.0,2900.0,2699.0,2600.0,2600.0,2900.0,3000.0,4500.0,4300.0,3250.0,3399.0,999.0,757.0,588.0,3000.0,1850.0,2014.0,3795.0,5500.0,5900.0,6500.0,6535.0,5700.0,3000.0
2024-04-30,3000.0,3000.0,2550.0,2550.0,2550.0,3000.0,3000.0,4500.0,3954.79,2999.0,2400.0,345.0,200.0,345.0,410.0,545.0,1450.0,2950.0,4800.0,5500.0,6500.0,6339.0,5300.0,3000.0
2024-05-01,3000.0,2700.0,2450.0,2400.0,2400.0,2400.0,2894.0,3500.0,3800.0,3200.0,2399.0,2000.0,1800.0,1800.0,2000.0,2399.0,3749.0,3950.0,5300.0,6100.0,7500.0,7500.0,7500.0,3000.0
2024-05-02,3000.0,2800.0,2600.0,2800.0,2700.0,2750.0,3000.0,4000.0,3800.0,2980.0,2300.0,1490.0,747.0,747.0,1990.0,2300.0,3398.0,3200.0,6500.0,7239.28,7500.0,7500.0,7500.0,3000.0
2024-05-03,3000.0,2900.0,2850.0,2850.0,2850.0,2857.54,3000.0,5600.0,4005.0,2650.0,1950.0,2100.0,1850.0,2100.0,1950.0,2050.0,2770.0,4030.0,6800.0,7500.0,7500.0,7500.0,7500.0,3000.0
2024-05-04,3000.0,3000.0,2875.75,2850.0,2850.0,2850.0,3000.0,4200.0,3089.0,2300.0,1900.0,2750.0,2750.0,2750.0,2750.0,2750.0,2750.0,5600.0,7268.04,6700.0,6500.0,7000.0,7500.0,3000.0
2024-05-05,3000.0,2900.0,2850.0,2850.0,2850.0,2750.0,2875.55,2900.0,2200.0,1990.0,1600.0,1400.0,1400.0,1400.0,1190.0,1400.0,2500.0,3300.0,7340.85,7500.0,7500.0,7500.0,7500.0,3000.0
2024-05-06,3000.0,2800.0,2750.0,2750.0,2750.0,2750.0,2950.0,3500.0,3200.0,2300.0,1500.0,950.0,950.0,950.0,1890.0,1890.0,1980.0,3150.0,6600.0,6300.0,6100.0,6500.0,6300.0,3000.0
2024-05-07,3000.0,2916.72,2900.0,2900.0,2900.0,2900.0,3000.0,5000.0,3500.0,2299.0,2099.0,500.0,460.0,500.0,1900.0,2099.0,3000.0,3700.0,6200.0,6500.0,7500.0,7500.0,7271.2,3000.0
2024-05-08,3000.0,3000.0,2950.0,2950.0,2950.0,2950.0,3000.0,4905.61,5500.0,2800.0,2400.0,1900.0,1900.0,1900.0,2200.0,2200.0,3200.0,4200.0,7000.0,7500.0,7500.0,7500.0,7500.0,3000.0
2024-05-09,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,5600.0,6900.0,5600.0,2800.0,2200.0,1899.0,1450.0,2500.0,4600.0,5144.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,3000.0
2024-05-10,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,5600.0,5600.0,3710.0,2162.0,1499.0,2000.0,2150.0,977.0,2196.0,2450.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,3000.0
2024-05-11,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3700.0,3800.0,3749.0,2050.0,2950.0,2050.0,1859.0,1400.0,1890.0,2400.0,4100.0,7500.0,7500.0,7500.0,7500.0,7500.0,3000.0
2024-05-12,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,5600.0,3700.0,3150.0,1900.0,399.0,399.0,399.0,580.0,1890.0,1900.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,3000.0
2024-05-13,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,5600.0,6900.0,6900.0,4200.0,2900.0,390.0,390.0,1150.0,2402.0,3680.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,3000.0
2024-05-14,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,5600.0,6900.0,6900.0,6763.86,578.0,388.0,388.0,3000.0,3943.0,5122.36,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,3000.0
2024-05-15,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,5600.0,6900.0,6900.0,4000.0,3340.0,3340.0,999.99,4900.0,4900.0,5600.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,3000.0
2024-05-16,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,5600.0,6900.0,6752.0,3300.0,3000.0,2500.0,3070.0,3680.0,3780.0,5600.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,3000.0
2024-05-17,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,5600.0,6752.48,3770.0,2499.0,370.0,105.0,200.0,990.0,1398.0,2050.0,5400.0,7500.0,7500.0,7500.0,7500.0,7500.0,3000.0
2024-05-18,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3700.0,3895.0,3200.0,3070.0,3050.0,1450.0,1450.0,2450.0,1350.0,1890.0,4200.0,7500.0,7500.0,7500.0,7500.0,7500.0,3000.0
2024-05-19,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3700.0,3200.0,2799.0,2000.0,2999.0,2999.0,2970.0,3300.0,2990.0,1990.0,3300.0,7500.0,7500.0,7500.0,7500.0,7500.0,3000.0
2024-05-20,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,5600.0,6900.0,3800.0,2950.0,1450.0,1250.0,1250.0,2950.0,3449.0,2450.0,5200.0,7500.0,7500.0,7500.0,7500.0,7500.0,3000.0
2024-05-21,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,5600.0,6900.0,6900.0,3069.0,200.0,100.0,120.0,289.0,1398.0,1450.0,3810.0,7500.0,7500.0,7500.0,7500.0,7500.0,3000.0
2024-05-22,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,4715.0,4100.0,3500.0,2929.0,100.0,100.0,100.0,164.88,2830.0,2899.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,3000.0
2024-05-23,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,5600.0,6838.48,5600.0,3400.0,100.0,98.0,99.99,100.0,2781.0,4820.0,5800.0,7500.0,7500.0,7500.0,7500.0,7500.0,3000.0
2024-05-24,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,5600.0,6900.0,5900.0,4100.0,100.0,90.0,90.0,100.0,3400.0,4500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,3000.0
2024-05-25,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,4334.6,4165.0,4500.0,3050.0,1450.0,410.0,410.0,2949.0,2750.0,1850.0,4100.0,7500.0,7500.0,7500.0,7500.0,7500.0,3000.0
2024-05-26,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3789.0,4050.0,4050.0,2300.0,409.0,410.0,409.0,409.0,1450.0,2749.0,2900.0,7500.0,7500.0,7500.0,7500.0,7500.0,3000.0
2024-05-27,3000.0,3000.0,2950.0,2954.41,2972.53,3000.0,3000.0,5600.0,6900.0,6400.0,6889.0,100.0,98.0,98.0,650.0,5600.0,5600.0,4530.0,7500.0,7500.0,7500.0,7500.0,7500.0,3000.0
2024-05-28,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,5600.0,6900.0,6900.0,5109.0,2900.0,2300.0,2800.0,5123.63,5600.0,5600.0,5700.0,7500.0,7500.0,7500.0,7500.0,7500.0,3000.0
2024-05-29,3000.0,3000.0,650.0,1100.0,3000.0,3000.0,3000.0,5600.0,6900.0,6900.0,6900.0,5600.0,5600.0,5600.0,5600.0,5600.0,5600.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,3000.0
2024-05-30,3000.0,3000.0,2900.0,650.0,2299.0,2900.0,3000.0,5400.0,5368.0,3440.0,405.0,405.0,98.0,98.0,88.0,588.0,1299.0,1990.0,5500.0,7000.0,7500.0,7500.0,7500.0,3000.0
2024-05-31,3000.0,515.0,100.0,300.0,350.0,405.0,2986.44,5191.0,4500.0,2249.0,100.0,80.0,40.0,50.0,80.0,100.0,3100.0,6400.0,4857.0,7500.0,7500.0,7500.0,7500.0,3000.0
2024-06-01,3200.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,5400.0,4950.0,4450.0,900.0,2500.0,650.0,496.0,100.0,2799.0,3999.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,6900.0
2024-06-02,4526.07,4522.94,4527.13,4525.6,4523.42,4525.98,4522.23,4450.0,3000.0,2975.0,900.0,977.0,900.0,977.0,900.0,800.0,2950.0,7848.32,7847.49,7850.01,7849.45,9000.0,7847.78,6900.0
2024-06-03,4797.23,4795.55,4730.0,4380.0,4745.0,4797.34,4792.26,5600.0,5547.87,5552.33,2000.0,1990.0,1497.0,1949.0,2050.92,2051.73,5000.0,8074.34,8077.89,8100.0,8072.14,8073.41,8075.32,6900.0
2024-06-04,4795.5,4799.39,4796.91,4500.0,4777.85,4799.77,4796.49,5599.53,5572.73,5574.68,2090.0,2094.69,2090.0,2090.0,2093.02,2094.41,5000.0,8150.0,8150.0,8150.0,8150.0,8150.0,8150.0,6900.0
2024-06-05,5600.0,4900.0,4000.0,4200.0,4500.0,4745.0,5600.0,6900.0,6900.0,6880.0,405.0,500.0,500.0,500.0,500.0,500.0,5000.0,8300.0,9000.0,9000.0,9000.0,9000.0,9000.0,6900.0
2024-06-06,5600.0,5600.0,4500.0,4500.0,4500.0,5180.0,5600.0,6900.0,6900.0,6100.0,405.0,500.0,405.0,500.0,500.0,500.0,4109.0,8575.71,9000.0,9000.0,9000.0,9000.0,9000.0,6900.0
2024-06-07,5600.0,5600.0,5477.91,5180.0,5494.0,4745.0,5600.0,6900.0,6900.0,5880.0,500.0,405.0,405.0,405.0,500.0,500.0,3750.0,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0,6900.0
2024-06-08,5600.0,3200.0,900.0,900.0,730.0,405.0,1450.0,2950.0,2450.0,1985.0,650.0,400.0,190.0,190.0,190.0,405.0,1250.0,5100.0,8700.0,9000.0,9000.0,9000.0,9000.0,6900.0
2024-06-09,3200.0,900.0,100.0,100.0,100.0,404.0,730.0,2450.0,340.0,405.0,150.0,180.0,99.0,99.0,100.0,872.0,1482.0,3890.0,7450.0,8985.0,9000.0,9000.0,9000.0,6900.0
2024-06-10,4500.0,3899.0,404.0,404.0,404.0,900.0,4200.0,6000.0,6060.42,5880.0,1695.0,1099.0,900.0,1099.0,1695.0,1695.0,4500.0,6979.0,9000.0,9000.0,9000.0,9000.0,9000.0,6900.0
2024-06-11,4900.0,4100.0,3980.0,3965.54,3890.52,4000.0,4371.44,5600.0,6000.0,5000.0,2000.0,1678.0,1150.0,1678.0,1678.0,2047.64,3500.0,6200.0,9000.0,9000.0,9000.0,9000.0,9000.0,6750.0
2024-06-12,5600.0,4756.0,4450.0,4298.0,4380.0,4750.0,4380.0,6000.0,6863.77,6900.0,4847.0,3400.0,2742.0,2918.0,2999.0,4177.2,4500.0,8800.0,9000.0,9000.0,9000.0,9000.0,9000.0,6900.0
2024-06-13,5600.0,4450.0,4376.0,3980.0,4350.0,4380.0,5500.0,6700.0,6585.0,5600.0,4680.0,3278.0,2950.48,3278.0,3278.0,3610.0,4298.0,7500.0,9000.0,9000.0,9000.0,9000.0,9000.0,6900.0
2024-06-14,5600.0,4760.42,4300.0,4000.0,4340.0,4350.0,5500.0,6800.0,6800.0,6800.0,5195.0,3694.76,3708.0,3693.71,3692.14,4980.0,5000.0,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0,6900.0
2024-06-15,4900.0,3658.31,3600.0,3600.0,3200.0,3098.0,3063.0,3950.0,4680.0,3384.0,2947.0,2247.0,1829.0,1150.0,646.0,2347.0,3100.0,6975.0,9000.0,9000.0,9000.0,9000.0,9000.0,6900.0
2024-06-16,5180.0,4000.0,3400.0,2695.0,2520.0,2347.0,3000.0,640.0,640.0,1160.0,2000.0,500.0,200.0,200.0,404.99,1100.99,500.0,2798.0,8927.17,9000.0,9000.0,9000.0,9000.0,6900.0
2024-06-17,5600.0,4946.33,4745.0,4745.0,4862.23,4745.0,5586.0,6000.0,6000.0,5740.0,4500.0,3200.0,3026.27,3193.71,3194.79,4700.0,4350.0,5980.0,9000.0,9000.0,9000.0,9000.0,9000.0,6900.0
2024-06-18,5600.0,4099.0,4099.0,4100.0,4100.0,4100.0,5082.0,6000.0,5887.16,4598.0,2697.0,1141.0,901.0,1141.0,2090.0,2090.0,3900.0,5600.0,9000.0,9000.0,9000.0,9000.0,9000.0,6900.0
2024-06-19,5600.0,5180.0,4340.0,4584.4,4500.04,4100.0,5295.0,5980.0,5300.0,3900.0,3856.0,300.99,100.0,209.0,301.0,1980.0,3450.0,4800.0,9000.0,9000.0,9000.0,9000.0,9000.0,6900.0
2024-06-20,5600.0,4745.0,4600.0,4424.0,4340.0,4489.0,4802.0,5704.0,5600.0,4000.0,3600.0,203.0,80.0,80.0,203.0,1220.0,3062.0,4800.0,8927.69,9000.0,9000.0,9000.0,9000.0,6900.0
2024-06-21,5600.0,5180.0,4813.0,4813.0,4745.0,4745.0,5200.0,6000.0,5600.0,3900.0,3350.0,500.0,207.0,500.0,500.0,1220.0,3671.0,5400.0,9000.0,9000.0,9000.0,9000.0,9000.0,6900.0
2024-06-22,5600.0,5197.63,5201.73,5180.0,5197.65,5202.19,5600.0,4500.0,4000.0,3300.0,3300.0,2197.0,2197.0,2245.0,2144.87,3400.0,4500.0,6000.0,9000.0,9000.0,9000.0,9000.0,9000.0,6900.0
2024-06-23,5600.0,5000.0,5000.0,4745.0,4745.0,4745.0,5600.0,6300.0,6300.0,5380.0,4000.0,1807.0,1807.0,1807.0,1449.0,1632.0,4500.0,6000.0,9000.0,9000.0,9000.0,9000.0,9000.0,6900.0
2024-06-24,5600.0,5000.0,5000.0,5000.0,5000.0,5000.0,5600.0,6300.0,6300.0,5500.0,4000.0,1627.26,1623.68,1627.27,1625.13,1588.0,5600.0,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0,6900.0
2024-06-25,5600.0,5000.0,5000.0,5000.0,5000.0,5000.0,5600.0,6300.0,6300.0,5500.0,4000.0,1627.03,1623.91,1624.4,1625.12,1500.0,5600.0,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0,6900.0
2024-06-26,5600.0,5600.0,5365.54,5367.37,5366.02,5600.0,5600.0,6900.0,6870.0,6900.0,6751.89,3600.0,3600.0,3600.0,3600.0,3600.0,5600.0,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0,6900.0
2024-06-27,5600.0,5600.0,5500.0,5500.0,5500.0,5600.0,5600.0,6900.0,6900.0,6121.0,5000.0,3396.0,3396.0,3396.0,3424.82,3423.58,5325.0,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0,6900.0
2024-06-28,5600.0,5600.0,5400.0,5240.0,5240.0,5491.67,5600.0,6000.0,5877.0,4680.0,3100.0,1200.0,1000.0,405.0,2796.0,3619.2,4000.0,6500.0,9000.0,9000.0,9000.0,9000.0,9000.0,6900.0
2024-06-29,5600.0,5600.0,5585.0,5547.85,5545.19,5546.39,5600.0,5031.0,4483.0,3430.0,2394.0,1994.0,1730.0,1372.0,1200.0,2194.0,3470.0,5600.0,7680.0,9000.0,9000.0,9000.0,9000.0,6900.0
2024-06-30,5600.0,5600.0,5500.0,5500.0,5500.0,5200.0,5000.0,4100.0,2648.52,1980.0,950.0,405.0,405.0,402.0,800.0,750.0,2600.0,5200.0,7300.0,9000.0,9000.0,9000.0,9000.0,6900.0
2024-07-01,5600.0,5600.0,5600.0,5579.08,5590.55,5600.0,5600.0,6379.0,6300.0,6900.0,6880.2,4306.9,4309.99,4350.0,4650.0,4650.0,5600.0,8699.0,9000.0,9000.0,9000.0,9000.0,9000.0,6900.0
2024-07-02,5600.0,5600.0,5500.0,5467.0,5500.0,5569.06,5600.0,6900.0,6900.0,6900.0,6900.0,4350.0,4350.0,4329.01,4510.0,4650.0,5600.0,7500.0,9000.0,9000.0,9000.0,9000.0,9000.0,6900.0
2024-07-03,5600.0,5578.25,4745.0,4546.15,4784.0,5200.0,5600.0,6850.0,6900.0,6900.0,6900.0,4350.0,4350.0,4350.0,4350.0,4350.0,5600.0,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0,6900.0
2024-07-04,5600.0,5300.0,4652.44,4745.0,4745.0,4826.0,5600.0,6850.0,6900.0,6900.0,6877.52,4980.0,4650.0,4350.0,4650.0,5100.44,5600.0,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0,6900.0
2024-07-05,5600.0,4780.0,1173.0,1750.0,1750.0,3900.0,5500.0,6600.0,6600.0,5800.0,3050.0,1120.0,999.0,200.0,402.0,1244.0,4500.0,8600.0,9000.0,9000.0,9000.0,9000.0,9000.0,6900.0
2024-07-06,5600.0,5580.38,5577.13,5567.57,5577.47,5300.0,5100.0,4520.01,1350.0,1050.0,95.0,48.0,48.0,47.0,50.0,70.0,940.0,7500.0,8850.0,8900.95,9000.0,9000.0,8949.87,6900.0
2024-07-07,5600.0,5547.69,5000.0,4826.0,4745.0,4620.0,4730.0,4100.0,4100.0,500.0,34.0,29.0,34.0,29.0,29.0,34.0,2649.0,4780.0,8600.0,8850.0,8850.0,9000.0,8925.35,6900.0
2024-07-08,5600.0,5600.0,5582.19,5200.0,5200.0,5582.56,5581.1,6500.0,6500.0,5400.0,4136.18,3020.0,1247.0,100.0,405.0,2699.0,4650.0,8420.23,8850.0,9000.0,9000.0,9000.0,9000.0,6900.0
2024-07-09,5600.0,5600.0,5600.0,5572.18,5552.59,5568.93,5600.0,6800.0,6665.0,5800.0,4500.0,3396.26,3115.5,2700.0,4136.18,4350.0,5600.0,8700.0,9000.0,9000.0,9000.0,9000.0,9000.0,6900.0
