electricity_pricing,electricity_pricing_predicted_6h,electricity_pricing_predicted_12h,electricity_pricing_predicted_24h
4.32,3.97,8.9,3.849
4.0,3.05,8.9,3.5
4.68,3.9,8.85,5.267
6.8779,5.5388,8.2,6.83
6.8726,5.6,4.98,6.83
6.83,5.6,4.98,5.6
3.97,8.9,4.32,3.97
3.05,8.9,4.0,3.8
3.9,8.85,4.0,4.2
5.5388,8.2,3.0,5.5657
5.6,4.98,2.89,5.6
5.6,4.98,3.0,5.6
8.9,4.32,3.849,8.9
8.9,4.0,3.5,8.85
8.85,4.0,5.267,8.5
8.2,3.0,6.83,8.4
4.98,2.89,6.83,7.1745
4.98,3.0,5.6,5.6385
4.32,3.849,3.97,4.32
4.0,3.5,3.8,3.849
4.0,5.267,4.2,3.8
3.0,6.83,5.5657,3.885
2.89,6.83,5.6,3.0
3.0,5.6,5.6,3.0
3.849,3.97,8.9,2.678
3.5,3.8,8.85,2.5
5.267,4.2,8.5,2.678
6.83,5.5657,8.4,5.41
6.83,5.6,7.1745,6.83
5.6,5.6,5.6385,6.877
3.97,8.9,4.32,5.6
3.8,8.85,3.849,5.5654
4.2,8.5,3.8,5.5656
5.5657,8.4,3.885,5.5387
5.6,7.1745,3.0,5.5632
5.6,5.6385,3.0,5.6
8.9,4.32,2.678,8.9
8.85,3.849,2.5,8.3
8.5,3.8,2.678,8.0
8.4,3.885,5.41,6.701
7.1745,3.0,6.83,5.0
5.6385,3.0,6.877,4.945
4.32,2.678,5.6,3.5
3.849,2.5,5.5654,3.885
3.8,2.678,5.5656,2.89
3.885,5.41,5.5387,2.89
3.0,6.83,5.5632,2.89
3.0,6.877,5.6,2.89
2.678,5.6,8.9,2.89
2.5,5.5654,8.3,2.89
2.678,5.5656,8.0,2.678
5.41,5.5387,6.701,4.2
6.83,5.5632,5.0,5.845
6.877,5.6,4.945,3.935
5.6,8.9,3.5,3.3
5.5654,8.3,3.885,3.3
5.5656,8.0,2.89,3.3
5.5387,6.701,2.89,3.935
5.5632,5.0,2.89,5.5
5.6,4.945,2.89,5.6
8.9,3.5,2.89,8.9
8.3,3.885,2.89,8.9
8.0,2.89,2.678,8.6
6.701,2.89,4.2,8.9
5.0,2.89,5.845,8.9516
4.945,2.89,3.935,8.6
3.5,2.89,3.3,5.145
3.885,2.89,3.3,4.27
2.89,2.678,3.3,3.849
2.89,4.2,3.935,3.87
2.89,5.845,5.5,3.87
2.89,3.935,5.6,3.87
2.89,3.3,8.9,3.849
2.89,3.3,8.9,4.27
2.678,3.3,8.6,5.8
4.2,3.935,8.9,6.9
5.845,5.5,8.9516,6.9
3.935,5.6,8.6,6.9
3.3,8.9,5.145,5.6
3.3,8.9,4.27,5.6
3.3,8.6,3.849,5.6
3.935,8.9,3.87,5.6
5.5,8.9516,3.87,5.6
5.6,8.6,3.87,5.6
8.9,5.145,3.849,8.9
8.9,4.27,4.27,8.9
8.6,3.849,5.8,8.9492
8.9,3.87,6.9,8.9533
8.9516,3.87,6.9,8.9499
8.6,3.87,6.9,8.9473
5.145,3.849,5.6,4.752
4.27,4.27,5.6,3.0
3.849,5.8,5.6,2.678
3.87,6.9,5.6,2.5
3.87,6.9,5.6,2.0
3.87,6.9,5.6,2.0
3.849,5.6,8.9,2.5
4.27,5.6,8.9,2.89
5.8,5.6,8.9492,4.307
6.9,5.6,8.9533,5.38
6.9,5.6,8.9499,6.8785
6.9,5.6,8.9473,6.83
5.6,8.9,4.752,4.5
5.6,8.9,3.0,4.5
5.6,8.9492,2.678,4.5
5.6,8.9533,2.5,5.5168
5.6,8.9499,2.0,5.5142
5.6,8.9473,2.0,5.6
8.9,4.752,2.5,8.6
8.9,3.0,2.89,8.9
8.9492,2.678,4.307,8.9
8.9533,2.5,5.38,8.9
8.9499,2.0,6.8785,8.6
8.9473,2.0,6.83,8.6
4.752,2.5,4.5,3.97
3.0,2.89,4.5,3.5
2.678,4.307,4.5,2.89
2.5,5.38,5.5168,2.678
2.0,6.8785,5.5142,2.5
2.0,6.83,5.6,2.5
2.5,4.5,8.6,2.89
2.89,4.5,8.9,2.89
4.307,4.5,8.9,3.0
5.38,5.5168,8.9,4.2
6.8785,5.5142,8.6,5.55
6.83,5.6,8.6,5.38
4.5,8.6,3.97,4.295
4.5,8.9,3.5,4.295
4.5,8.9,2.89,4.295
5.5168,8.9,2.678,4.65
5.5142,8.6,2.5,4.65
5.6,8.6,2.5,5.32
8.6,3.97,2.89,8.8
8.9,3.5,2.89,8.8
8.9,2.89,3.0,8.5
8.9,2.678,4.2,6.975
8.6,2.5,5.55,8.8
8.6,2.5,5.38,5.6
3.97,2.89,4.295,4.2
3.5,2.89,4.295,5.6
2.89,3.0,4.295,2.89
2.678,4.2,4.65,2.5
2.5,5.55,4.65,2.5
2.5,5.38,5.32,2.5
2.89,4.295,8.8,3.8
2.89,4.295,8.8,4.32
3.0,4.295,8.5,6.9
4.2,4.65,6.975,6.9
5.55,4.65,8.8,6.9
5.38,5.32,5.6,6.9
4.295,8.8,4.2,5.6
4.295,8.8,5.6,5.6
4.295,8.5,2.89,5.6
4.65,6.975,2.5,5.6
4.65,8.8,2.5,5.6
5.32,5.6,2.5,5.6
8.8,4.2,3.8,9.0
8.8,5.6,4.32,9.0
8.5,2.89,6.9,9.0
6.975,2.5,6.9,9.0
8.8,2.5,6.9,9.0
5.6,2.5,6.9,9.0
4.2,3.8,5.6,6.9
5.6,4.32,5.6,3.92
2.89,6.9,5.6,3.8
2.5,6.9,5.6,2.39
2.5,6.9,5.6,2.39
2.5,6.9,5.6,2.39
3.8,5.6,9.0,3.48
4.32,5.6,9.0,4.745
6.9,5.6,9.0,5.38
6.9,5.6,9.0,6.9
6.9,5.6,9.0,6.9
6.9,5.6,9.0,6.9
5.6,9.0,6.9,5.6
5.6,9.0,3.92,5.6
5.6,9.0,3.8,5.6
5.6,9.0,2.39,5.6
5.6,9.0,2.39,5.6
5.6,9.0,2.39,5.6
9.0,6.9,3.48,9.0
9.0,3.92,4.745,8.9466
9.0,3.8,5.38,8.8
9.0,2.39,6.9,9.0
9.0,2.39,6.9,8.9536
9.0,2.39,6.9,5.98
6.9,3.48,5.6,6.843
3.92,4.745,5.6,5.5389
3.8,5.38,5.6,4.32
2.39,6.9,5.6,3.92
2.39,6.9,5.6,2.89
2.39,6.9,5.6,2.89
3.48,5.6,9.0,3.92
4.745,5.6,8.9466,4.32
5.38,5.6,8.8,4.68
6.9,5.6,9.0,5.893
6.9,5.6,8.9536,6.9
6.9,5.6,5.98,6.9
5.6,9.0,6.843,5.6
5.6,8.9466,5.5389,5.6
5.6,8.8,4.32,5.6
5.6,9.0,3.92,5.6
5.6,8.9536,2.89,5.6
5.6,5.98,2.89,5.6
9.0,6.843,3.92,9.0
8.9466,5.5389,4.32,8.9503
8.8,4.32,4.68,8.9515
9.0,3.92,5.893,8.8
8.9536,2.89,6.9,8.9538
5.98,2.89,6.9,8.3
6.843,3.92,5.6,6.8775
5.5389,4.32,5.6,5.5433
4.32,4.68,5.6,5.18
3.92,5.893,5.6,4.745
2.89,6.9,5.6,3.92
2.89,6.9,5.6,3.92
3.92,5.6,9.0,4.32
4.32,5.6,8.9503,4.745
4.68,5.6,8.9515,4.68
5.893,5.6,8.8,6.8798
6.9,5.6,8.9538,6.9
6.9,5.6,8.3,6.9
5.6,9.0,6.8775,5.6
5.6,8.9503,5.5433,5.6
5.6,8.9515,5.18,5.6
5.6,8.8,4.745,5.6
5.6,8.9538,3.92,5.6
5.6,8.3,3.92,5.6
9.0,6.8775,4.32,9.0
8.9503,5.5433,4.745,9.0
8.9515,5.18,4.68,9.0
8.8,4.745,6.8798,8.9483
8.9538,3.92,6.9,8.9
8.3,3.92,6.9,8.9176
6.8775,4.32,5.6,6.874
5.5433,4.745,5.6,3.8
5.18,4.68,5.6,3.5
4.745,6.8798,5.6,2.89
3.92,6.9,5.6,2.678
3.92,6.9,5.6,2.7
4.32,5.6,9.0,2.9
4.745,5.6,9.0,3.92
4.68,5.6,9.0,4.68
6.8798,5.6,8.9483,6.9
6.9,5.6,8.9,6.9
6.9,5.6,8.9176,6.9
5.6,9.0,6.874,5.6
5.6,9.0,3.8,5.6
5.6,9.0,3.5,5.6
5.6,8.9483,2.89,5.6
5.6,8.9,2.678,5.6
5.6,8.9176,2.7,5.6
9.0,6.874,2.9,9.0
9.0,3.8,3.92,9.0
9.0,3.5,4.68,8.9518
8.9483,2.89,6.9,8.605
8.9,2.678,6.9,8.3
8.9176,2.7,6.9,8.4
6.874,2.9,5.6,6.5
3.8,3.92,5.6,3.0
3.5,4.68,5.6,2.678
2.89,6.9,5.6,2.5
2.678,6.9,5.6,2.5
2.7,6.9,5.6,2.5
2.9,5.6,9.0,2.5
3.92,5.6,9.0,2.7
4.68,5.6,8.9518,2.5
6.9,5.6,8.605,4.3
6.9,5.6,8.3,4.3
6.9,5.6,8.4,3.97
5.6,9.0,6.5,3.8
5.6,9.0,3.0,3.05
5.6,8.9518,2.678,3.5
5.6,8.605,2.5,3.97
5.6,8.3,2.5,5.3
5.6,8.4,2.5,5.5679
9.0,6.5,2.5,8.4
9.0,3.0,2.7,8.2
8.9518,2.678,2.5,8.0
8.605,2.5,4.3,6.0
8.3,2.5,4.3,4.98
8.4,2.5,3.97,4.98
6.5,2.5,3.8,5.5
3.0,2.7,3.05,0.057
2.678,2.5,3.5,0.057
2.5,4.3,3.97,0.0556
2.5,4.3,5.3,0.038
2.5,3.97,5.5679,0.032
2.5,3.8,8.4,0.03
2.7,3.05,8.2,0.03
2.5,3.5,8.0,0.065
4.3,3.97,6.0,0.2
4.3,5.3,4.98,0.246
3.97,5.5679,4.98,0.246
3.8,8.4,5.5,0.09
3.05,8.2,0.057,0.09
3.5,8.0,0.057,0.093
3.97,6.0,0.0556,0.16
5.3,4.98,0.038,0.6
5.5679,4.98,0.032,0.96
8.4,5.5,0.03,1.21
8.2,0.057,0.03,0.999
8.0,0.057,0.065,0.72
6.0,0.0556,0.2,0.47
4.98,0.038,0.246,0.14
4.98,0.032,0.246,0.068
5.5,0.03,0.09,0.07
0.057,0.03,0.09,0.026
0.057,0.065,0.093,0.011
0.0556,0.2,0.16,0.011
0.038,0.246,0.6,0.011
0.032,0.246,0.96,0.011
0.03,0.09,1.21,0.011
0.03,0.09,0.999,0.028
0.065,0.093,0.72,0.205
0.2,0.16,0.47,2.7
0.246,0.6,0.14,3.0
0.246,0.96,0.068,2.489
0.09,1.21,0.07,2.415
0.09,0.999,0.026,2.415
0.093,0.72,0.011,2.489
0.16,0.47,0.011,2.862
0.6,0.14,0.011,2.989
0.96,0.068,0.011,3.2
1.21,0.07,0.011,3.499
0.999,0.026,0.028,3.286
0.72,0.011,0.205,3.2
0.47,0.011,2.7,2.75
0.14,0.011,3.0,2.489
0.068,0.011,2.489,0.068
0.07,0.011,2.415,0.07
0.026,0.028,2.415,0.026
0.011,0.205,2.489,0.02
0.011,2.7,2.862,0.01
0.011,3.0,2.989,0.01
0.011,2.489,3.2,0.01
0.011,2.415,3.499,0.01
0.028,2.415,3.286,1.0
0.205,2.489,3.2,2.54
2.7,2.862,2.75,3.2
3.0,2.989,2.489,3.6
2.489,3.2,0.068,3.297
2.415,3.499,0.07,2.989
2.415,3.286,0.026,2.9
2.489,3.2,0.02,3.1117
2.862,2.75,0.01,3.3
2.989,2.489,0.01,3.4
3.2,0.068,0.01,3.499
3.499,0.07,0.01,3.6
3.286,0.026,1.0,3.6
3.2,0.02,2.54,3.499
2.75,0.01,3.2,3.29
2.489,0.01,3.6,2.9
0.068,0.01,3.297,2.0
0.07,0.01,2.989,1.6
0.026,1.0,2.9,2.09
0.02,2.54,3.1117,1.995
0.01,3.2,3.3,0.147
0.01,3.6,3.4,0.02
0.01,3.297,3.499,0.01
0.01,2.989,3.6,0.01
1.0,2.9,3.6,1.995
2.54,3.1117,3.499,2.455
3.2,3.3,3.29,2.09
3.6,3.4,2.9,2.3
3.297,3.499,2.0,2.079
2.989,3.6,1.6,2.0
2.9,3.6,2.09,1.88
3.1117,3.499,1.995,2.005
3.3,3.29,0.147,2.3
3.4,2.9,0.02,2.5
3.499,2.0,0.01,2.537
3.6,1.6,0.01,2.537
3.6,2.09,1.995,2.537
3.499,1.995,2.455,2.537
3.29,0.147,2.09,2.3
2.9,0.02,2.3,1.65
2.0,0.01,2.079,2.09
1.6,0.01,2.0,2.09
2.09,1.995,1.88,2.09
1.995,2.455,2.005,1.6
0.147,2.09,2.3,0.2
0.02,2.3,2.5,0.2
0.01,2.079,2.537,0.1
0.01,2.0,2.537,0.02
1.995,1.88,2.537,1.2
2.455,2.005,2.537,2.4
2.09,2.3,2.3,2.09
2.3,2.5,1.65,2.1
2.079,2.537,2.09,1.995
2.0,2.537,2.09,1.995
1.88,2.537,2.09,1.992
2.005,2.537,1.6,1.995
2.3,2.3,0.2,2.09
2.5,1.65,0.2,2.9
2.537,2.09,0.1,3.2
2.537,2.09,0.02,2.989
2.537,2.09,1.2,2.989
2.537,1.6,2.4,2.989
2.3,0.2,2.09,2.489
1.65,0.2,2.1,2.09
2.09,0.1,1.995,2.489
2.09,0.02,1.995,2.489
2.09,1.2,1.992,2.489
1.6,2.4,1.995,0.5
0.2,2.09,2.09,0.063
0.2,2.1,2.9,0.01
0.1,1.995,3.2,0.01
0.02,1.995,2.989,0.01
1.2,1.992,2.989,0.01
2.4,1.995,2.989,0.099
2.09,2.09,2.489,0.099
2.1,2.9,2.09,0.739
1.995,3.2,2.489,0.99
1.995,2.989,2.489,0.739
1.992,2.989,2.489,0.68
1.995,2.989,0.5,1.799
2.09,2.489,0.063,2.09
2.9,2.09,0.01,2.489
3.2,2.489,0.01,3.0
2.989,2.489,0.01,3.095
2.989,2.489,0.01,3.0
2.989,0.5,0.099,2.6
2.489,0.063,0.099,2.09
2.09,0.01,0.739,1.99
2.489,0.01,0.99,2.09
2.489,0.01,0.739,1.99
2.489,0.01,0.68,2.09
0.5,0.099,1.799,1.1
0.063,0.099,2.09,0.3
0.01,0.739,2.489,0.087
0.01,0.99,3.0,0.2
0.01,0.739,3.095,0.2
0.01,0.68,3.0,0.2
0.099,1.799,2.6,0.034
0.099,2.09,2.09,1.75
0.739,2.489,1.99,2.55
0.99,3.0,2.09,2.95
0.739,3.095,1.99,2.989
0.68,3.0,2.09,2.989
1.799,2.6,1.1,2.989
2.09,2.09,0.3,2.989
2.489,1.99,0.087,2.989
3.0,2.09,0.2,3.354
3.095,1.99,0.2,3.65
3.0,2.09,0.2,3.354
2.6,1.1,0.034,3.35
2.09,0.3,1.75,3.354
1.99,0.087,2.55,2.554
2.09,0.2,2.95,2.0
1.99,0.2,2.989,2.06
2.09,0.2,2.989,2.599
1.1,0.034,2.989,2.09
0.3,1.75,2.989,1.6
0.087,2.55,2.989,1.0
0.2,2.95,3.354,1.2
0.2,2.989,3.65,2.09
0.2,2.989,3.354,2.734
0.034,2.989,3.35,3.199
1.75,2.989,3.354,4.5
2.55,2.989,2.554,6.2775
2.95,3.354,2.0,6.52
2.989,3.65,2.06,5.164
2.989,3.354,2.599,4.9488
2.989,3.35,2.09,4.9525
2.989,3.354,1.6,4.95
2.989,2.554,1.0,4.9514
3.354,2.0,1.2,4.9535
3.65,2.06,2.09,6.4465
3.354,2.599,2.734,6.4176
3.35,2.09,3.199,5.644
3.354,1.6,4.5,5.7
2.554,1.0,6.2775,4.1
2.0,1.2,6.52,2.7
2.06,2.09,5.164,2.719
2.599,2.734,4.9488,2.695
2.09,3.199,4.9525,2.5
1.6,4.5,4.95,2.499
1.0,6.2775,4.9514,2.09
1.2,6.52,4.9535,2.09
2.09,5.164,6.4465,2.5
2.734,4.9488,6.4176,2.7738
3.199,4.9525,5.644,3.354
4.5,4.95,5.7,4.1
6.2775,4.9514,4.1,4.1
6.52,4.9535,2.7,3.354
5.164,6.4465,2.719,2.998
4.9488,6.4176,2.695,2.695
4.9525,5.644,2.5,2.7
4.95,5.7,2.499,3.597
4.9514,4.1,2.09,4.95
4.9535,2.7,2.09,5.588
6.4465,2.719,2.5,7.2142
6.4176,2.695,2.7738,6.591
5.644,2.5,3.354,6.529
5.7,2.499,4.1,7.1
4.1,2.09,4.1,5.9
2.7,2.09,3.354,3.2
2.719,2.5,2.998,2.988
2.695,2.7738,2.695,2.735
2.5,3.354,2.7,2.695
2.499,4.1,3.597,2.695
2.09,4.1,4.95,2.499
2.09,3.354,5.588,2.65
2.5,2.998,7.2142,2.695
2.7738,2.695,6.591,2.9
3.354,2.7,6.529,3.5
4.1,3.597,7.1,4.95
4.1,4.95,5.9,6.0312
3.354,5.588,3.2,4.95
2.998,7.2142,2.988,4.0
2.695,6.591,2.735,3.7
2.7,6.529,2.695,4.0
3.597,7.1,2.695,4.95
4.95,5.9,2.499,5.4987
5.588,3.2,2.65,5.6
7.2142,2.988,2.695,7.2134
6.591,2.735,2.9,7.0
6.529,2.695,3.5,6.637
7.1,2.695,4.95,6.8376
5.9,2.499,6.0312,6.7
3.2,2.65,4.95,4.95
2.988,2.695,4.0,3.0
2.735,2.9,3.7,2.8
2.695,3.5,4.0,2.8254
2.695,4.95,4.95,2.7714
2.499,6.0312,5.4987,2.755
2.65,4.95,5.6,2.7704
2.695,4.0,7.2134,2.8266
2.9,3.7,7.0,3.0
3.5,4.0,6.637,3.597
4.95,4.95,6.8376,5.6
6.0312,5.4987,6.7,6.6673
4.95,5.6,4.95,6.8244
4.0,7.2134,3.0,5.6
3.7,7.0,2.8,5.6
4.0,6.637,2.8254,5.6
4.95,6.8376,2.7714,5.6
5.4987,6.7,2.755,5.6
5.6,4.95,2.7704,5.6
7.2134,3.0,2.8266,6.7
7.0,2.8,3.0,6.3659
6.637,2.8254,3.597,6.127
6.8376,2.7714,5.6,6.2228
6.7,2.755,6.6673,6.688
4.95,2.7704,6.8244,7.3028
3.0,2.8266,5.6,3.0
2.8,3.0,5.6,2.9232
2.8254,3.597,5.6,2.851
2.7714,5.6,5.6,2.8
2.755,6.6673,5.6,2.755
2.7704,6.8244,5.6,2.755
2.8266,5.6,6.7,2.8248
3.0,5.6,6.3659,3.0
3.597,5.6,6.127,4.3
5.6,5.6,6.2228,5.6
6.6673,5.6,6.688,4.95
6.8244,5.6,7.3028,4.2
5.6,6.7,3.0,3.829
5.6,6.3659,2.9232,3.5
5.6,6.127,2.851,3.597
5.6,6.2228,2.8,4.7
5.6,6.688,2.755,5.4995
5.6,7.3028,2.755,5.6
6.7,3.0,2.8248,7.301
6.3659,2.9232,3.0,7.2434
6.127,2.851,4.3,7.0
6.2228,2.8,5.6,7.2973
6.688,2.755,4.95,7.2127
7.3028,2.755,4.2,7.198
3.0,2.8248,3.829,3.0
2.9232,3.0,3.5,2.985
2.851,4.3,3.597,2.71
2.8,5.6,4.7,2.6976
2.755,4.95,5.4995,2.6994
2.755,4.2,5.6,2.6993
2.8248,3.829,7.301,2.6974
3.0,3.5,7.2434,2.75
4.3,3.597,7.0,3.1
5.6,4.7,7.2973,4.0
4.95,5.4995,7.2127,4.95
4.2,5.6,7.198,4.7
3.829,7.301,3.0,4.0987
3.5,7.2434,2.985,3.936
3.597,7.0,2.71,3.6
4.7,7.2973,2.6976,4.1006
5.4995,7.2127,2.6994,4.1032
5.6,7.198,2.6993,4.9
7.301,3.0,2.6974,5.6
7.2434,2.985,2.75,5.6
7.0,2.71,3.1,5.3
7.2973,2.6976,4.0,5.6
7.2127,2.6994,4.95,5.15
7.198,2.6993,4.7,4.9
3.0,2.6974,4.0987,3.0
2.985,2.75,3.936,2.72
2.71,3.1,3.6,2.6692
2.6976,4.0,4.1006,2.6278
2.6994,4.95,4.1032,2.62
2.6993,4.7,4.9,2.62
2.6974,4.0987,5.6,2.62
2.75,3.936,5.6,2.62
3.1,3.6,5.3,2.1
4.0,4.1006,5.6,3.29
4.95,4.1032,5.15,3.82
4.7,4.9,4.9,3.9
4.0987,5.6,3.0,3.444
3.936,5.6,2.72,3.31
3.6,5.3,2.6692,3.29
4.1006,5.6,2.6278,3.354
4.1032,5.15,2.62,3.597
4.9,4.9,2.62,3.988
5.6,3.0,2.62,4.9
5.6,2.72,2.62,4.95
5.3,2.6692,2.1,4.9
5.6,2.6278,3.29,4.95
5.15,2.62,3.82,4.9
4.9,2.62,3.9,3.9775
3.0,2.62,3.444,3.0
2.72,2.62,3.31,2.72
2.6692,2.1,3.29,2.499
2.6278,3.29,3.354,2.499
2.62,3.82,3.597,2.499
2.62,3.9,3.988,2.499
2.62,3.444,4.9,2.619
2.62,3.31,4.95,2.821
2.1,3.29,4.9,4.5888
3.29,3.354,4.95,6.0
3.82,3.597,4.9,4.98
3.9,3.988,3.9775,4.4
3.444,4.9,3.0,3.8
3.31,4.95,2.72,3.499
3.29,4.9,2.499,3.4
3.354,4.95,2.499,3.829
3.597,4.9,2.499,4.5261
3.988,3.9775,2.499,4.9
4.9,3.0,2.619,5.1
4.95,2.72,2.821,5.15
4.9,2.499,4.5888,5.029
4.95,2.499,6.0,5.0
4.9,2.499,4.98,4.671
3.9775,2.499,4.4,4.028
3.0,2.619,3.8,3.0
2.72,2.821,3.499,2.699
2.499,4.5888,3.4,2.499
2.499,6.0,3.829,2.499
2.499,4.98,4.5261,2.09
2.499,4.4,4.9,2.499
2.619,3.8,5.1,2.699
2.821,3.499,5.15,3.0
4.5888,3.4,5.029,4.68
6.0,3.829,5.0,6.0
4.98,4.5261,4.671,6.517
4.4,4.9,4.028,5.677
3.8,5.1,3.0,5.0
3.499,5.15,2.699,4.2
3.4,5.029,2.499,4.2
3.829,5.0,2.499,4.488
4.5261,4.671,2.09,5.15
4.9,4.028,2.499,5.509
5.1,3.0,2.699,6.5
5.15,2.699,3.0,6.4
5.029,2.499,4.68,6.5
5.0,2.499,6.0,6.4
4.671,2.09,6.517,6.3436
4.028,2.499,5.677,4.472
3.0,2.699,5.0,3.0
2.699,3.0,4.2,2.75
2.499,4.68,4.2,2.699
2.499,6.0,4.488,2.699
2.09,6.517,5.15,2.699
2.499,5.677,5.509,2.699
2.699,5.0,6.5,2.75
3.0,4.2,6.4,3.0
4.68,4.2,6.5,5.3837
6.0,4.488,6.4,6.4
6.517,5.15,6.3436,6.0746
5.677,5.509,4.472,4.899
5.0,6.5,3.0,4.2
4.2,6.4,2.75,3.748
4.2,6.5,2.699,4.0447
4.488,6.4,2.699,4.8
5.15,6.3436,2.699,5.6
5.509,4.472,2.699,5.6
6.5,3.0,2.75,7.5
6.4,2.75,3.0,7.2
6.5,2.699,5.3837,6.651
6.4,2.699,6.4,6.5
6.3436,2.699,6.0746,6.204
4.472,2.699,4.899,4.08
3.0,2.75,4.2,3.0
2.75,3.0,3.748,2.09
2.699,5.3837,4.0447,1.499
2.699,6.4,4.8,1.3495
2.699,6.0746,5.6,0.998
2.699,4.899,5.6,0.998
2.75,4.2,7.5,1.08
3.0,3.748,7.2,2.499
5.3837,4.0447,6.651,3.344
6.4,4.8,6.5,4.5
6.0746,5.6,6.204,6.0751
4.899,5.6,4.08,5.8064
4.2,7.5,3.0,4.8549
3.748,7.2,2.09,4.647
4.0447,6.651,1.499,4.2
4.8,6.5,1.3495,4.5
5.6,6.204,0.998,4.582
5.6,4.08,0.998,4.8532
7.5,3.0,1.08,5.2
7.2,2.09,2.499,5.2
6.651,1.499,3.344,4.8
6.5,1.3495,4.5,3.79
6.204,0.998,6.0751,4.1
4.08,0.998,5.8064,2.999
3.0,1.08,4.8549,2.9
2.09,2.499,4.647,2.68
1.499,3.344,4.2,2.68
1.3495,4.5,4.5,2.6
0.998,6.0751,4.582,2.499
0.998,5.8064,4.8532,2.499
1.08,4.8549,5.2,2.68
2.499,4.647,5.2,2.8082
3.344,4.2,4.8,3.3
4.5,4.5,3.79,4.8
6.0751,4.582,4.1,6.4518
5.8064,4.8532,2.999,6.5
4.8549,5.2,2.9,5.0234
4.647,5.2,2.68,5.0243
4.2,4.8,2.68,5.0232
4.5,3.79,2.6,5.0254
4.582,4.1,2.499,5.0253
4.8532,2.999,2.499,5.0274
5.2,2.9,2.68,5.8
5.2,2.68,2.8082,4.95
4.8,2.68,3.3,4.59
3.79,2.6,4.8,4.59
4.1,2.499,6.4518,4.2
2.999,2.499,6.5,3.8
2.9,2.68,5.0234,2.9234
2.68,2.8082,5.0243,2.664
2.68,3.3,5.0232,2.4
2.6,4.8,5.0254,2.09
2.499,6.4518,5.0253,2.08
2.499,6.5,5.0274,2.08
2.68,5.0234,5.8,2.08
2.8082,5.0243,4.95,2.09
3.3,5.0232,4.59,2.08
4.8,5.0254,4.59,3.408
6.4518,5.0253,4.2,3.676
6.5,5.0274,3.8,3.69
5.0234,5.8,2.9234,3.45
5.0243,4.95,2.664,3.05
5.0232,4.59,2.4,3.05
5.0254,4.59,2.09,3.19
5.0253,4.2,2.08,3.42
5.0274,3.8,2.08,4.184
5.8,2.9234,2.08,5.2
4.95,2.664,2.09,5.2
4.59,2.4,2.08,4.95
4.59,2.09,3.408,4.59
4.2,2.08,3.676,4.0
3.8,2.08,3.69,3.5
2.9234,2.08,3.45,2.9249
2.664,2.09,3.05,2.744
2.4,2.08,3.05,2.68
2.09,3.408,3.19,2.499
2.08,3.676,3.42,2.09
2.08,3.69,4.184,2.08
2.08,3.45,5.2,2.011
2.09,3.05,5.2,2.011
2.08,3.05,4.95,1.999
3.408,3.19,4.59,2.689
3.676,3.42,4.0,2.937
3.69,4.184,3.5,2.699
3.45,5.2,2.9249,2.688
3.05,5.2,2.744,2.688
3.05,4.95,2.68,2.68
3.19,4.59,2.499,2.699
3.42,4.0,2.09,3.0
4.184,3.5,2.08,4.0
5.2,2.9249,2.011,4.5
5.2,2.744,2.011,4.5
4.95,2.68,1.999,4.15
4.59,2.499,2.689,4.2
4.0,2.09,2.937,3.595
3.5,2.08,2.699,3.0
2.9249,2.011,2.688,2.85
2.744,2.011,2.688,2.72
2.68,1.999,2.68,2.08
2.499,2.689,2.699,2.08
2.09,2.937,3.0,1.96
2.08,2.699,4.0,2.08
2.011,2.688,4.5,2.664
2.011,2.688,4.5,2.9174
1.999,2.68,4.15,3.58
2.689,2.699,4.2,4.5
2.937,3.0,3.595,4.299
2.699,4.0,3.0,3.499
2.688,4.5,2.85,2.72
2.688,4.5,2.72,2.72
2.68,4.15,2.08,2.72
2.699,4.2,2.08,3.28
3.0,3.595,1.96,3.799
4.0,3.0,2.08,4.484
4.5,2.85,2.664,5.8
4.5,2.72,2.9174,5.15
4.15,2.08,3.58,4.49
4.2,2.08,4.5,3.72
3.595,1.96,4.299,3.5
3.0,2.08,3.499,2.72
2.85,2.664,2.72,2.75
2.72,2.9174,2.72,2.6
2.08,3.58,2.72,2.09
2.08,4.5,3.28,2.09
1.96,4.299,3.799,2.0
2.08,3.499,4.484,2.09
2.664,2.72,5.8,2.4
2.9174,2.72,5.15,2.89
3.58,2.72,4.49,3.9416
4.5,3.28,3.72,4.8213
4.299,3.799,3.5,6.2
3.499,4.484,2.72,4.8
2.72,5.8,2.75,3.5
2.72,5.15,2.6,3.331
2.72,4.49,2.09,3.495
3.28,3.72,2.09,3.929
3.799,3.5,2.0,4.2
4.484,2.72,2.09,5.0
5.8,2.75,2.4,6.3
5.15,2.6,2.89,6.7675
4.49,2.09,3.9416,6.1
3.72,2.09,4.8213,5.2
3.5,2.0,6.2,4.205
2.72,2.09,4.8,3.1
2.75,2.4,3.5,2.8235
2.6,2.89,3.331,2.499
2.09,3.9416,3.495,2.199
2.09,4.8213,3.929,2.199
2.0,6.2,4.2,2.09
2.09,4.8,5.0,2.09
2.4,3.5,6.3,2.4
2.89,3.331,6.7675,2.9194
3.9416,3.495,6.1,4.047
4.8213,3.929,5.2,4.678
6.2,4.2,4.205,5.98
4.8,5.0,3.1,4.3
3.5,6.3,2.8235,3.495
3.331,6.7675,2.499,3.216
